Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
National Retail Sales Manager,Agile HR Consulting,Karachi,https://pk.indeed.com/company/AGILE-HR/jobs/National-Retail-Sales-Manager-036ed798b0f660d2?fccid=1acaf2c4aace6f92&vjs=3,,Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Position Title: National Retail Sales Manager
Location: Karachi
Sector: Personal Care Retail
Qualification: Bachelors/Masters
Required Experience: 10 - 12 years of relevant experience with retail sector and must have managed at least 2 -3 cities business retail operations.
Pillars of Job Responsibilities:
· Sales & Profitability
· Business Development
· Inventory Management
· Customer Services & Operations
· Visual Merchandising / Displays
· Human Resource Management
Requirements and skills:
· Proven experience as retail manager or in other managerial position
· Knowledge of retail management best practices
· Outstanding communication and interpersonal abilities
· Excellent organizing and leadership skills
· Commercial awareness
· Analytical mind and familiarity with data analysis principles
Salary Budget to Offer: 500k – 600k
Job Type: Full-time
Salary: Rs500,000.00 - Rs600,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Preferred)
"
Technical Recruiter,Sastaticket,Karachi,https://pk.indeed.com/rc/clk?jk=e6948dda7191f71d&fccid=f602118311907576&vjs=3,,Full-time,Posted 8 days ago,,"
 Description
 


We are looking for a Technical Recruiter to join our HR department and help us grow our technical and non-technical teams. The key responsibilities of a Technical Recruiter include sourcing, screening, and providing a shortlist of qualified candidates for various technical roles. You will also network online and offline with potential candidates to promote our employer brand, reduce our time-to-hire and ensure we attract the best professionals. Ultimately, you will build a strong tech talent pipeline and help hire and retain skilled employees for our open tech positions.

 Responsibilities

 Write and post technical job descriptions
 Source potential candidates on niche platforms, like Linkedin, Stack Overflow, and Github
 Parse specialized skills and qualifications to screen technical and non-technical resumes
 Perform pre-screening calls to analyze applicants’ abilities
 Interview candidates combining various methods (e.g. structured interviews, technical assessments, and behavioral questions)
 Coordinate with technical and non-technical team leaders to forecast department goals and hiring needs
 Craft and send personalized recruiting emails with current job openings to passive candidates
 Participate in tech conferences and meetups to network with technical and non-technical professionals
 Negotiate Offers
 Promote the company’s reputation as a great place to work
 Conduct job and task analyses to document job duties and requirements
 Keep up-to-date with new technological trends and product


 Must-have requirements

 Proven work experience as a Technical Recruiter or Recruiter of at least 3 years
 Hands-on experience with various interview formats (e.g. phone, Skype, and structured)
 Technical expertise with an ability to understand and explain job requirements for IT roles
 Familiarity with Applicant Tracking Systems and resume databases
 Solid knowledge of sourcing techniques (e.g. social media recruiting and Boolean search)
 Excellent verbal and written communication skills
 Excellent Negotiation skills
 Solid understanding of HR practices & labor legislation
 Bachelor in Human Resources Management


 We offer

 Market Competitive Salary
 Medical coverage for Self & Dependents
 Company Stocks Sharing Plans
 Gratuity
 Travel Allowance ad Discounts
 Recreational Activities
 Friendly Working Environment
 Flexible Working Hours
 Financial support to technical courses
 Languages English Urdu Education Bachelor Experience 3+ years
"
HR ASSOCIATE,Dignosco,Karachi,https://pk.indeed.com/rc/clk?jk=896ec55b88290354&fccid=b3b14dab33002adc&vjs=3,,N/A,Posted 30+ days ago,,"



Candidates residing in DHA Karachi would be preferred. 





Job Title 


       HR Associate
      

Job Category


       Human Resource Management
      




Department


       Human Resources
      

Job Code


       0037/15
      




Position Type


       Full time, Permanent
      

Additional


       Performance Bonus
      




Salary range 


       PKR 30,000 - 35,000 
      

Location 


       Karachi (DHA)
      








Dignosco is a social enterprise that aims to reshape the higher education narrative across the income spectrum and in different frontier markets. Our mission is focused on transforming human capital landscape currently inadequately prepared to compete in the global marketplace. We provide College and Career Counseling across Pakistan, North America, Europe, Middle East and Far East Asia. We have offices in Lahore and Karachi led by a team of young professionals who went to some of the best colleges in the world, with backgrounds in history, legal philosophy, economics, finance, social entrepreneurship, HRM, services marketing, and physics. We believe their backgrounds and experience – unlike any other company in Pakistan – makes their insight valuable. At Dignosco we empower our teams to find creative solutions to difficult problems. We’re committed to empowering people to get where they want to be.


















            ROLE AND RESPONSIBILITIES
           





Ensuring a speedy recruitment process and a potential backup pool in place to fulfill the recruitment needs
Advertising vacancies, assessing applications, scheduling interviews and tests, checking references, compiling results, preparing reports and making recommendations to management
Preparing staff handbooks
Advising on pay and other remuneration issues, including promotion and benefits
Assisting with policy and structure development for the organization 
Undertaking regular salary reviews
Administering payroll and maintaining employee records
Dealing with grievances and implementing disciplinary procedures
Negotiating with staff on issues relating to pay and conditions
Promoting equality and diversity as part of the culture of the organization







            QUALIFICATIONS AND EDUCATION REQUIREMENTS
           





Bachelor’s degree from a reputable local or international University.

Candidates residing in DHA Karachi would be preferred.






            PREFERRED SKILLS
           





Strong communication skills
Articulate, confident, natural networker and presenter
Self-starter with ability to take initiative and multi task
Advanced knowledge of MS Office including Access, Word, Excel and Power Point preferred












"
Phone Banking Officer,Prime Human Resource Services (Pvt.) Limited,Karachi,https://pk.indeed.com/company/Prime-Human-Resource-Services-(Pvt.)-Limited/jobs/Phone-Banking-Officer-e0a41c436e7d504f?fccid=f0c8f1ad5e70dbeb&vjs=3,"Rs 25,000 - Rs 27,000 a month",Contract,Posted 15 days ago,On-going need to fill this role,"Phone Banking Job available for fresh Graduate Males/Females for a leading Bank in Karachi.
Education: Graduate Completed with Marksheet.
Age: Maximum 32
Location: I.I Chundrigar Road, Karachi
Experience: Fresh – 1 Year (as a customer service)
Salary: Rs 25,000 - 28,000 + Fixed allowances
Timings: 6 Days a week. 1 day off. (Rotational Shifts)
Job Types: Full-time, ContractContract length: 12 months
Salary: Rs25,000.00 - Rs27,000.00 per month
Education:

Bachelor's (Required)

Experience:

Call Centre: 1 year (Required)
"
Female Call Centre Agent,Swift Human Resource Services,Karachi,https://pk.indeed.com/company/Swift-Human-Resource-Services/jobs/Female-Call-Centre-Agent-71c8688d9566b773?fccid=5e0afd743ddba543&vjs=3,"Rs 30,000 - Rs 40,000 a month",Full-time,Posted 30+ days ago,Hiring 10+ candidates for this role,"Hiring Female Call Centre Agents who can speak english with fluency..
Job Type: Full-time
Salary: Rs30,000.00 - Rs40,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

Call Centre: 1 year (Preferred)

Application Deadline: 26/02/2023"
Supply Chain Executive - Operations Excellence Associate,Human Resource Solution (Pvt.) Ltd.,Karachi,https://pk.indeed.com/company/Human-Resource-Solution-(Pvt.)-Ltd./jobs/Supply-Chain-Executive-b1fa55f2377ca3a6?fccid=0b6a0aacc7516166&vjs=3,"Rs 60,000 - Rs 90,000 a month",Contract,Posted 30+ days ago,Hiring 1 candidate for this role,"HRSPL is looking “Supply Chain Executive – Operations Excellence Associate” for one of its Client.
Position: Supply Chain Executive – Operations Excellence Associate
Industry: E-Commerce
Experience: Ideally 1-2 years of experience in is mandatory.
Education: B.E./BBA/MBA Supply chain (preferably from a top-tier university of the city/country).
Salary: 60,000 – 90,000 + Allowance
Job Type: 12 Months (Contractual)
Job Location: Korangi Industrial Area, Karachi.
Gender: Male
Job Description:
· To focus on improving existing operational processes by creating an intelligent operational plan and through eliminating process waste.
· To drive lean management practices across the operations, embedding them in ops culture.
· To achieve operational efficiencies through initiating, implementing & executing continuous improvement projects.
· Root cause analysis of problems along with generating solutions for avoiding future recurrence.
· To deploy quality management tools/techniques within logistics operations.
· To manage and assist Ops Ex associates with their assigned task.
· To effectively communicate with different operations department for integration & visibility.
· Training and development of operations’ management and non-management staff on best quality practices.
· Performance measurement and monitoring of operations KPIs.
· Performing Quality management and SOP compliance audits along with providing score visibility to top management.
· To reduce cost per order ratio of logistics.
· To improve customer experience from logistics end.

SOP documentation management - creating, maintaining and trainings of SOP/OPLs.

Skills:
· MS Office.
· Good knowledge of Quality management tools, 5S, six sigma and lean manufacturing.
Excellent stakeholder management along with effective communication skills.
Job Type: ContractContract length: 12 months
Salary: Rs60,000.00 - Rs90,000.00 per month
Education:

Master's (Preferred)

Experience:

Supply Chain / Operations Excellence Associate: 2 years (Preferred)
5S / Six Sigma Tools: 2 years (Preferred)
Logistics Management: 2 years (Preferred)
"
Electrician,Human Resource Solution (Pvt.) Ltd.,Karachi,https://pk.indeed.com/company/Human-Resource-Solution-(Pvt.)-Ltd./jobs/Electrician-c4d9a7656b466bce?fccid=0b6a0aacc7516166&vjs=3,"Rs 27,000 - Rs 30,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"HRSPL is looking “Electrician”for one of its Client.
Position: Electrician
Experience: 2 Years’ experience as Electrician
Education: D.A.E (Electrical)
Salary: 27,000 – 30,000
Job Type: Permanent
Job Location: Karachi
Gender: Male
Job Description:
· Good knowledge & experience in wiring and cabling works in PVC/ MS/GI conduits and Trenches.
· Minimum 03 years direct working exposure at LT Panel, LV panel troubleshooting, breaker installation, testing and commissioning.
· Acquaintance with basic HSE during electrical activity.
· Laying of LT cables in trenches.
· Erection and dressing 0f LT panels & distribution boards.
· Indoor and Outdoor wiring and Cabling.
· Installation of lights, light fixtures and power points etc. Maintaining smooth D.G and UPS operations and trouble shooting.
Erection and installation cable trays, Trucking, raceways & Earthing.
Job Type: Full-time
Salary: Rs27,000.00 - Rs30,000.00 per month
Education:

Intermediate (Preferred)

Experience:

Electrician: 2 years (Preferred)
"
Associate Consultant,WISE Consultancy,Karachi,https://pk.indeed.com/company/wise-consultancy/jobs/Associate-Consultant-ef47cf55ef24b67f?fccid=d468cf4642de6484&vjs=3,,Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Who We Are
WISE Consultancy is an advisory firm headquartered in Doha, Qatar. We partner with leaders to accelerate growth, build businesses and organizations and nurture young talent. Our teams of experienced and multilingual consultants have deep knowledge in the local and international markets, with 75 years of combined banking, consulting, and investment experience in Qatar. At WISE Consultancy, we provide a range of services relating toStrategic Business Advisory, Franchising, M&A support, Financial Advisory and Government Advisory. Together, these services and our talented professionals help address clients’ strategic needs in terms of growth, performance and governance. Our unique philosophy and passion are combined with a strong work ethic and extensive knowledge of the commercial industry. This has made us essential for both our partners and our valued customers. For more information, visit www.consult-wise.com____
The Role and Responsibilities Collaborate with senior consultants, managers and directors to provide data-driven and analysis-rich deliverables deriving strategic insights as per the client requirements. The consultant is expected to work on FeasibilityAnalysis, Market Research and Business Advisory projects across industry verticals. The role involves a high degree of client engagement and requires strong analytical and project management skills. You will be required to assist in business development activities. Associate Consultants provide the core of the analysis that helpsWISE provides fact-based strategic and tactical insights to its clients. You will be required `to conduct in-depth secondary research and primary research, apply analysis techniques and derive insights. Your role will require that you independently manage small to mid-value engagements; primarily related to feasibility study and business plan development or Valuation assignments. This position will be based out of Pakistan (remote working) and may involve business travel within the GCC region.
Primary Responsibilities

Support the project manager/ Director with understanding client requirements, problem definition, designing the project approach, recommendations, etc.
Demonstrate good understanding of the practice area (Government/ Corporate) and understand business needs and potential.
Conduct extensive market/industry research (both primary and secondary)
Analyze data to extract insights and identify patterns (qualitative as well as qualitative).
Develop proxies and triangulations for difficult-to-get data points (such as revenue forecast data, market size numbers for niche industry segments, etc.)
Analyze findings for relevant trends, patterns and insights and apply them to help the team arrive at solutions/ recommendations.
Develop detailed financial models, financial feasibilities, and business rating models.
Constructs detailed financial models to evaluate opportunities, analyse transactions, perform sensitivities, calculate performance ratios and value companies.
Provides transactional support in completing transactions, i.e. modelling, documentation, valuation reports, call reports, memorandums etc.
Assists in due-diligence for evaluating target companies budgets, financial and operational guidelines, capital expenditure programmes, taxation issues, litigation, restructurings, reorganisations, human resources and other areas.
Assists with the principal investments / IB strategy recommendations and contribute to ongoing discussions by providing well-researched and articulated analysisTake complete ownership of the work assigned and monitor work for junior resources assigned on projects.
Produce output in the form of Power Point, Excel, Word, MS project, Visio, etc.
Support in project presentation to clients.
Proactively provide support for internal initiatives.
Provide required support for business development activities in terms of concept papers, approach notes, white papers, proposals, etc.

Required Skills & Personal Attributes

A passion for Research, Analysis and Advisory work and is looking to build a career in management consulting with a fast-growing firm.
Possess excellent inter-personal and communication skills as all projects typically have a significant amount of management interaction as well as primary research.
Detail-oriented with high standards for business writing & visual representation of information.
Good research, analytical, and numerical skills (business & financial).
Logical thought process to think through a problem and develop solutions; at the same time be creative and find out of box solutions/ ideas.
Synthesize research findings / trends intelligently into sharp, focused insights and strategic recommendations.
High degree of proficiency in MS Office Suite (PowerPoint, Word, Excel, MS Project, Visio etc.)
Good experience with financial modeling and data analysis using MS Excel, including clarity of concepts and ability to build cash flows, P&L, and balance sheets.
The ability to work under pressure, meet deadlines and multi-task in a fast paced environment.
Take complete ownership of the projects/ project modules assigned as well as guide business analysts and interns on research and analysis techniques (as applicable); manage and deliver projects independently.
Self-driven with a high level of motivation and energy; a strong ‘can do’ attitude; ability and willingness to work in a dynamic set-up with maturity and flexibility.
Ability to pro-actively identify ways to contribute to WISE Consultancy’s goals and mission.

Preferred Experience and Education Background

Ideally 5-8 years of total experience with a minimum of 5 years in Management Consulting (Strategy consulting (major area of expertise) or Investment banking in a notable firm
Preferred to have some experience in working with the Government sector
Bachelor’s degree (Engineering/ Commerce/ Economics) from a top-tier university; with an MBA from a reputed university
CFA or FRM or other professional market experience is desired
Excellent communication skills in English (verbal and written)
Available for local hiring in Karachi

Job Type: Full-time"
Deputy Manager HR,Human Capital Solutions,Karachi,https://pk.indeed.com/rc/clk?jk=13778dceea807583&fccid=523b3ccbdce19b0f&vjs=3,,Full-time,Posted 30+ days ago,,"



Job Description:

Manage health insurance and raise awareness of this facility. Ensure timely processing of health claims.
Determines training needs and requirements for an organization or group by meeting with HoD’s and Line Manager and create TNA with its execution.
Recruitment receiving and reviewing applications, managing interviews and tests and creating a shortlisted candidate’s pool for the concern department.
provide policy research and support for the development and implementation of policies and processes which support the effective management of people and promotes corporate governance.
Oversee and supervise the organizations payroll functions, ensuring pay is processed on time, accurately, and in compliance with government regulations

Job Specification:

Sound Knowledge of MS-Office and analytical skills
Age Between (25 to 35)
Market competitive salary will be offered

Please share your resume in MS Word format at jobs@hcspak.com
 Note: Please mention the position in the subject line. Only shortlisted candidates will be contacted.




Job Features




       Job Category
      

        Human Resources
      




       Qualification
      

        MBA(HR) or Masters 
      




       Experience
      

        5-6 years of similar experience 
      




       Number of Positions
      

        1 
      




       Client Details
      

        Financial Services 
      




       Gender
      

        Any
      






"
Manager Finance and Accounts (Prefer Only Female),Human Capital HR Solutions,Karachi,https://pk.indeed.com/company/Human-Capital-HR-Solutions/jobs/Manager-Finance-Account-6ff3ba81579500b2?fccid=fb77907e9de46877&vjs=3,,Full-time,Posted 30+ days ago,Hiring 2 candidates for this role,"Human Capital HR Solutions is hiring for one of our prestigious client in Top five Education Sector.
Position: Manager Finance and Accounts
Qualification: ACCA / CA (Part Qualified) / MBA Finance or ICMA Qualified
Experience: 9 to 10 years Relevant experience and understanding of the financial statements comply with all the applicable requirements of International Financial Reporting Standards (IFRS) and local laws.
Location: Karachi
Role & Responsibility:
To prepare the Annual Budget of the University & its campuses and other University's projects. Prepare a report of the Budget performances as and when required.
To manage budgets and monitor cash flows and to advise on the proper allocation of resources.Produce financial reports on specific deadlines.
To provide & interpret financial information’s and manage financial accounting, monitoring & reportingsystems,s formulate a strategic and long-term business plan;
Responsible for the Audit of Financial Statements of University and other projects.To keep liaison with external auditors to ensure annual monitoring and reporting system.
Responsible for the maintenance of Books of Accounts of University and its Campuses.To develop external relationships with appropriate contacts; e.g. auditors, solicitors, bankers, and statuary organizations.
To prepare/monitor the monthly Bank reconciliation of all Bank Accounts of the University.To prepare the cash projections of “inflow” and “outflow” regularly on a monthly/quarterly basis, and to give recommendations for the temporary deficit.
To ensure that the financial statements comply with all the applicable requirements of International Financial Reporting Standards (IFRS) and local laws.
To monitor the preparation of monthly salary and release of payments to supplier contractors and creditors.To keep abreast of the changes in financial regulations and legislation.
To provide data / Information for filing Tax Returns / Statutory Returns.To maintain an up to date accounts of the fee received / receivable from each student;
To maintain an up to date records of Provident Fund, Health Insurance & OPD, Leave Encashment, and any other benefits allowed to employees of the Campus and University.
Job Type: Full-time
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Billing Accountant - Logistics (Female),Prime Human Resource Services (Pvt.) Limited,Karachi,https://pk.indeed.com/company/Prime-Human-Resource-Services-(Pvt.)-Limited/jobs/Billing-Accountant-7ac6e1190fbfb3b5?fccid=f0c8f1ad5e70dbeb&vjs=3,"Rs 30,000 - Rs 45,000 a month",Full-time,Posted 30+ days ago,Hiring 2 candidates for this role,"Primehr is hiring for the position of Billing accountant for its client in Logistics Industry.
Job Description

Arrangement of all billing documents related to bill to client
Reconciliation of billing Accounts / Security deposit refunded from shipping companies
Petty Cash handling
overview knowledge about WEBOC Systems & Documentation.
knowledge about Cleaning & transportation billing.
Good Verbal & Written Communication skill
Command on M/S office especially emails

- Qualification: Graduate
- Experience: 1 – 2 Years as an accountant in a logistics/Shipping company.
- Salary: Rs 30,000 - 45,000 + Other Benefits
- Location: PECHS, Karachi
Job Type: Full-time
Salary: Rs30,000.00 - Rs45,000.00 per month
Education:

Bachelor's (Required)

Experience:

Weboc System: 1 year (Required)
Import Export Documentation: 1 year (Required)
"
HR Intern,82 Solutions,Karachi,https://pk.indeed.com/company/82-Solutions/jobs/Human-Resource-Intern-b58bfaa80fe7e7cc?fccid=ef504d031532872b&vjs=3,"Rs 12,000 - Rs 15,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Job Responsibilities:- You will have to provide assistance to our HR department in day-to-day operations.- Updating company databases by inputting new employee contact information and employment details.- Screening potential employees' resumes and application forms to identify suitable candidates to fill company job vacancies.- Organizing interviews with shortlisted candidates.- Posting job advertisements to job boards and social media platforms.- Manage job advertisements on job portals and social networks.- Assist the HR team in organizing career fairs and special events.- Preparing and sending offer and rejection letters or emails to candidates.- Coordinating new hire orientations.
Requirements:- Bachelor's degree in human resource management or related field.- Effective communication skills.- The ability to work as part of a team.- Attention to detail.- Good time management skills.- Ability to work independently.
Job Specifications:
Job Type: InternshipTimings: 1:00PM to 10:00PM (Mon -Fri)Location: Shahrah e Faisal, Karachi.
Job Type: Full-time
Salary: Rs12,000.00 - Rs15,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
HR Officer Cum Admin Officer,Qamarul Islam Hospital,Karachi,https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CkHRakWlMN8ALJoP-MvvAnKCZAiC0G_-tRji-4ooLBXjms9x6C9gbpgUs8xwKPqg7Fas3XqGjaUiCiaK9Sdxd5KWVXCV3p4zYhO_9XM0BjL-MtL6ib45ccKyprGrckIWgaFSXUsA1FVN86vrL3zGsfymBq22ILLDH2AccG95mSuOHWvqZ2W_kwZWqH9edHY5KUdotMiu4NtrAshnO0vEQBMJCLCYc7lfTx5Ble55xNCynFZvHa14UJHZnO8G1CZfviaf9rKpDnE9U4wp-mU60la0P3RFZebtgoiS39tPK8ofgeI2PzoDTTzawanba4X7bfksJuWW-SLiwE8b0HvUJHpOa1EG5V5Mcp2EsPwbiqRIsejZDlApxIEqKhAM1fBXfx3ml-SpusGaM2DPaeC3kdMU11MtZsJ4MEwZjnNYmQQkTDRIcwty1314qWADelyV3l0bnMM8X-zCCGaMUvj8gy4E8d8ii79WE0mXO9c5yxjG8CkIZvuXwk4jNwd46Q3w4LCUtSEm3Nfhp0Co07wxPeJTJnGliaClyTFGE2ALd7yw==&xkcb=SoC5-_M3RxnAHhRGtR0JbzkdCdPP&p=13&fvj=1&vjs=3,,Full-time,Posted 30 days ago,Application response rate: 97%,"Admin cum HR Officer
We are looking for high-qualified candidates for the following vacancy: ADMINISTRATIVE Cum HR OFFICER
Main duties and Responsibilities:
HUMAN RESOURCES PART:
Assist in posting the vacancies in the recruitment websites
Help in making appointments with short-listed candidates for interviews
Send response messages to unshort-listed applicants
Assist in updating the HR filing system
ADMINISTRTIVE :
Arranging for meeting rooms for doctors, payment, office set up, timesheet & leave records, Office equipment & furniture, etc.
Supervise administrative management in office.
Maintain and manage central filing and archiving system and corresponding e-filing.
Order office supplies and preparing payment vouchers for office supplies and expenses (water, drinking water, electricity, telephone, photocopy, stationery, monthly phone and email correspondence).
Orientate new staff on systems related to office administration procedures including the central filing system and the e-filing system.
Other reasonable duties as assigned.
Required education, skills and qualities
Education:
Degree in Administrative or related areas
Professional Experience:
Minimum 3-5 years of work experience as administration officer.
Proficient in MS Office applications (Word, Excel, Internet Explorer, MS Outlook, PowerPoint)
Good inter-personal skills
Fluent in written and spoken English.
Work experience with hospital and/or NGOs would be an advantage.
Job Type: Full-time"
HR Generalist (Female),TALENT UNLIMITED,Karachi,https://pk.indeed.com/company/TALENT-Unlimited/jobs/Human-Resource-Generalist-06f93ffb0a597113?fccid=42bbcb9ab1c6cfdf&vjs=3,"Rs 30,000 - Rs 60,000 a month",Full-time,Posted 30+ days ago,Application response rate: 57%,"We are looking for a FEMALE HR Generalist for one of our BPO client.
Duties/Responsibilities:°Reviews, tracks, and documents compliance with mandatory and non-mandatory training, continuing education, and work assessments.°Recruits, interviews, and facilitates the hiring of qualified job applicants for open positions; collaborates with departmental managers to understand skills and competencies required for openings.°Performs routine tasks required to administer and execute human resource programs including but not limited to compensation, benefits, and leave; disciplinary matters.
Required Skills/Abilities:Excellent verbal and written communication skills.Excellent interpersonal, negotiation, and conflict resolution skills.Excellent organizational skills and attention to detail.Excellent time management skills with a proven ability to meet deadlines.Proficient with Microsoft Office Suite or related software.Proficiency with or the ability to quickly learn the organizations HRIS and talent management systems.
Education and Experience:Bachelor's degree in Human Resources, Business Administration, or a related field required.At least 2 years of human resource management experience preferred.Salary: Market competitiveTimings: 6PM to 3AM (Transportation will be provided by the company)
Job Type: Full-time
Salary: Rs30,000.00 - Rs60,000.00 per month
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)

Experience:

BPO: 1 year (Required)

Shift availability:

Night Shift (Required)
"
Recruiting Generalist,DMK Consultancy International,Karachi,https://pk.indeed.com/rc/clk?jk=7f06bce2de819cf2&fccid=90408571680eb1fd&vjs=3,,N/A,Posted 30+ days ago,,"
 Category: Human Resources Career Level: Experienced Number of Vacancies: 1 Required Qualification: BBA (Hons), MHRM Required Certification: Required Experience (years): 3 Salary Per Month: Negotiable Allowances Offered: Required Gender: Male Last Date: 22-Jan-2024 Location: Karachi, Pakistan Job Description: Major Responsibilities & Duties:
  This position will be remote and based out of Karachi but will cater to clients in the USA while interviewing candidates from Karachi. The HR & Recruiting Generalist will be responsible for managing end-to-end recruitment processes, sourcing, and identifying qualified candidates for open positions, coordinating, and conducting interviews, and managing the onboarding process. Additionally, the HR & Recruiting Generalist will be responsible for providing general HR & administrative support to employees, management, and clients. Job Specification: 
 Requirements & Qualifications: 
Ideal candidates should have the following qualifications:


Bachelor's degree in Human Resources, Business Administration, or related field.
Must work during USA business hours, which will be a night-time job.
3+ years of experience in recruitment and HR generalist responsibilities.
Experience with recruiting candidates for BPO firm(s) is strongly preferred.
Strong organizational skills and the ability to manage multiple projects and priorities simultaneously.
Excellent written and verbal communication skills.
Strong attention to detail and ability to work independently.
Proficient in written and spoken English is necessary.
High degree of computer literacy, including knowledge in Outlook, Word, and Excel Schedule/Coordinate/Attend meetings as assigned and reports on actions. Records, transcribes, and distributes meeting minutes.
Having basic accounting knowledge is a plus.
Punctually attend and respond to phone calls and voicemails. Answers inquiries and takes concise phone messages. Manage multiple email mailboxes in Outlook.

"
Product Development Executive (Analytical Chemistry),Human Capital HR Solutions,Karachi,https://pk.indeed.com/company/Human-Capital-HR-Solutions/jobs/Product-Development-Executive-0fb03672356c3c36?fccid=fb77907e9de46877&vjs=3,,N/A,Posted 30 days ago,Hiring 2 candidates for this role,"Human Capital HR Solutions is hiring for one of our prestigious client in Pharmaceutical Sector.
Position: Assistant/Executive Product Development
Major Responsibilities:
Identification of new business opportunities for Growth of Pharmaceutical market In-close coordination with Marketing Team, working on line extension and new product launches and gather necessary data including IMS data for new products to discussion and evaluation with all stakeholders.
Work in close coordination with R&D team to prepare product development pipeline including , milestones, and resources requirement.
Present proposals for new product lines that highlight timeline, milestone, risks, barriers to entry and commercial Value as well other appropriate Information.
Interested candidates can send their resumes at: careers1.hc@gmail.com and cc: careers@humancapital1.net
By mentioning the position in subject line.
Requirements:
Gender: Only Male
Education: B.sc Chemistry/M.sc Chemistry
Experience : 5-6 years relevant experience in pharma sector
Salary: Market Competitive
Location: Karachi
Ability to commute/relocate:

Karachi: Reliably commute or planning to relocate before starting work (Required)
"
Bartender / Pantry Kitchen,Human Resource Solution (Pvt.) Ltd.,Karachi,https://pk.indeed.com/company/Human-Resource-Solution-(Pvt.)-Ltd./jobs/Bartender-b45af446b7558623?fccid=0b6a0aacc7516166&vjs=3,"Rs 40,000 - Rs 45,000 a month",Full-time,Posted 11 days ago,Hiring 1 candidate for this role,"HRSI is looking “Bartender / Pantry Kitchen” for one of its Client.
Position: Bartender / Pantry Kitchen
Industry: Hospitality / Hotel
Experience: 3 years of experience in relevant field.
Education: Intermediate
Salary: 40,000 – 45,000
Job Location: Karachi.
Gender: Male
Job Description:
· Refrigeration: A pantry kitchen typically has a small refrigeration unit or refrigerated drawers to store items that need to be kept cold.
· Food preparation: A pantry kitchen will have countertop space for food preparation, as well as small appliances like blenders and mixers.
· Storage: A pantry kitchen will have shelves and cabinets to store dry goods, serving ware, and small kitchen tools like knives and spatulas.
· Washing: A pantry kitchen may have a small sink for washing produce and dishes, as well as a dishwasher or dish rack.
· Organization: Because a pantry kitchen is small and used for quick preparation and service, organization is crucial. It should be kept clean and tidy to allow for easy access to the items that are needed.
· Mixing and serving drinks: Bartenders must be able to create a wide range of cocktails and other drinks using a variety of ingredients and techniques.
· Taking orders: Bartenders must listen carefully to customers' orders and be able to make recommendations based on their preferences.
· Providing customer service: Bartenders must be personable and friendly, providing excellent customer service to keep customers satisfied and coming back.
· Managing inventory: Bartenders must keep track of inventory levels and order supplies as needed to ensure that the bar is well-stocked.
· Handling cash transactions: Bartenders must be able to handle cash and credit card transactions accurately and efficiently.
Maintaining a clean and safe work environment: Bartenders must keep the bar area clean and organized, and follow safety and sanitation protocols to ensure a safe and healthy work environment.
Job Type: Full-time
Salary: Rs40,000.00 - Rs45,000.00 per month
Education:

Intermediate (Preferred)

Experience:

Bartender / Pantry Kitchen: 3 years (Preferred)
Hospitality / Hotel Industry: 3 years (Preferred)
"
Support/Admin Officer,Prime Human Resource Services (Pvt.) Limited,Karachi,https://pk.indeed.com/company/Prime-Human-Resource-Services-(Pvt.)-Limited/jobs/Support-Admin-Officer-3ae57aca87497266?fccid=f0c8f1ad5e70dbeb&vjs=3,"Rs 25,000 - Rs 30,000 a month",Contract,Posted 30+ days ago,Hiring 1 candidate for this role,"Primehr is hiring Support Officer for its client in Banking Sector.
Job Description:

Support Officer to Group Head, SQ Dept. as well as assist in CRU related work.

Skills Required:

Excellent administrative skills.
Sound knowledge of MS Word, MS Outlook, Excel, MS Teams.
Arrange meetings, maintain calendars, travel bookings, prepare and process expense claims, thorough follow up on matters.
Qualification: Must be Graduate
Experience: 1-2 Years of relevant experience.
Gender: Males/Females
Job Type: Contractual
Location: I.I Chundrigar Road, Karachi

Job Types: Full-time, ContractContract length: 12 months
Salary: Rs25,000.00 - Rs30,000.00 per month
Education:

Bachelor's (Required)

Experience:

Admin Officer: 1 year (Required)
MS Excel: 1 year (Required)
"
