Job Title,Company,Location,Job Link,Salary,Job Type,Posted Date,Vacancy,Description
Research Associate,Centre for Labour Research,Rawalpindi,https://pk.indeed.com/company/Centre-for-Labour-Research/jobs/Research-Associate-b312404c399d30eb?fccid=0bc694977c323027&vjs=3,"Rs 35,000 a month",Full-time,Posted 4 days ago,Hiring 1 candidate for this role,"The Centre for Labour Research (CLR) is a non-profit organization working on labour rights issues and producing cutting-edge research on employment rights in a comparative perspective, both at the national and international level.
Would you like to join a team of employment rights experts for exciting comparative labour law work? Do you want to help bring change in the lives of common people by providing easy-to-understand information to make them aware about their labour rights? Are you interested in being part of the national level policy reforms by drafting legislative policy briefs on the much-needed reforms for the ever-growing labour force in the country? Pakistan alone has a labour force of more than 70 million, thus, the scope of work is enormous!
If you are what we are looking for, you will get a chance to do innovative work in a unique field of research!
Research Associate - Qualifications and Experience
Education
LLB/LLM from University of London.
Work Experience
At least three year experience in report writing
Job Discription
· Gather, compile information and support research related to workplace rights in Pakistan and other countries, including statistical analysis, a review of existing research in topics such as employment legislation and all topics related to Decent Work Agenda*;
· Assist in the preparation of various documentation and reports on workplace rights, both at the country level and in comparative context;
· Engage in knowledge and information management activities such as the development of tools, products, methodologies and programmes on employment legislation, systematizing existing information by date, topic and country;
· Assist in the organization of conferences, workshops, seminars, forums or other collaborative events in the context of the workplace rights and awareness-raising among the masses;
· Assist in developing compliance tools enabling employers to comply with labour legislation;
· Submit newspaper data on workplace rights violations through the Whistlers platform;
· Confirm the reliability of data by contacting those submitting reports through the Whistlers;
· Assist in research reports on achievement of targets under SDGs, especially those relating to workplace rights, gender equality and tourism; and
· Perform other relevant tasks as assigned by the supervisor
Skills
Good research writing skills - Ability to write technical reports, information notes and summaries among others;
Content management and development - Ability to design communication supports (such as presentations, brochures), and to produce website and social media content;
Proficiency in IT (WORD, POWER POINT, EXCEL etc.) and internet usage.
Competencies
Capacity to work independently, plan activities and resolve challenges;
Ability to work in a team, share and listen to ideas;
Good communication skills, both written and verbal;
Ability to work in a multicultural and gender-sensitive environment.
Job Type: Full-time
Salary: From Rs35,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Master's (Required)
"
Hiring for Science Teacher,The Educators,Rawalpindi,https://pk.indeed.com/company/The-Educators/jobs/Science-Teacher-9e5b511918cfb6e6?fccid=140dafc701b1bc3b&vjs=3,"Rs 25,000 - Rs 30,000 a month",Full-time,Posted 30+ days ago,Hiring 1 candidate for this role,"Urgent Hiring for Science Teacher
The Educators School – Mall Campus Rawalpindi
The Educators is looking for an enthusiastic and energetic person.
Job Type: Full-time
Job Description:

BSc in the relevant subject is required.
2 – 3 Years of experience in the relevant subject.
The candidate should have excellent English communication, critical thinking and problem solving skills.

Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

*Females are preferred to apply.
*Immediate joining for The Educators Mall Campus Saddar area only.
Job Type: Full-time
Salary: Rs25,000.00 - Rs30,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Experience:

teaching: 3 years (Preferred)
"
Cee Zee,Cee Zee Marketing,Rawalpindi,https://pk.indeed.com/company/Cee-Zee-Marketing/jobs/Cee-Zee-910b8939aa3d770a?fccid=a406ae8593647cc6&vjs=3,"Rs 70,000 a month",Part-time,Posted 10 days ago,Hiring 10+ candidates for this role,"About us
We are professional, agile, social and our goal is to Our goal is to revolutionize the digital marketing industry by integrating cutting-edge AI and machine learning technologies to create data-driven, personalized marketing strategies that deliver exceptional results for our clients..
Our work environment includes:

Modern office setting
Food provided
Relaxed atmosphere
Growth opportunities
On-the-job training
Flexible working hours
Safe work environment

We are seeking a digital Marketing people to join our dynamic team. In this role, you will be responsible for planning, implementing, and managing digital marketing campaigns for our clients. You will work closely with our clients to understand their business goals and target audiences, and then develop and execute customized digital marketing strategies that deliver measurable results.
Key Responsibilities:

Conduct market research to identify trends and insights that inform marketing strategies
Create engaging content for social media, email marketing, and other digital channels
Monitor and analyze website traffic and engagement metrics, and use insights to optimize website performance and user experience

Job Types: Full-time, Part-timePart-time hours: 20 per week
Pay: Up to Rs70,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or willing to relocate with an employer-provided relocation package (Required)

Education:

Middle School (Required)

Language:

English (Required)
"
Quran Teacher Required,elearningcampus,Rawalpindi,https://pk.indeed.com/company/Ahl--e--Quran/jobs/Quran-Teacher-c7327c7dcc4c6648?fccid=57a21bafa4218260&vjs=3,"Rs 18,000 - Rs 25,000 a month",Contract,Posted 30+ days ago,Application response rate: 55%,"Elearning Campus is looking for a well experienced and trained Quran Teacher who can teach Quran Majeed with proper Tajweed ,Tafseer , Qirat and Translation.
Responsibilities
Duties will include providing knowledge and instructions to students.
Should have excellent communication skills.
Providing students positive and constructive feedback.
Must be very punctual, hardworking and disciplined individual.
Should have prior experience in Online Teaching.
Education and Experience
Hafiz e Quran will be preferred.
Should have Quran teaching experience.
Language English (preferred).
Should be computer literate.
Job Types: Full-time, ContractContract length: 6 months
Salary: Rs18,000.00 - Rs25,000.00 per month"
Data Analyst - Islamabad,MicroMerger (Pvt.) Ltd,Islamabad,https://pk.indeed.com/company/Micromerger/jobs/Data-Analyst-5764edef52731946?fccid=bbe2497302295a59&vjs=3,"Rs 49,500 a month",Contract,Posted 30+ days ago,Hiring 1 candidate for this role,"Data Analyst will be a part of a special analysis unit, this unit is tasked to provide analysis (Predefined and On-demand). Work under the supervisor to provide reports and analysis of the programme.
Duties and Responsibilities
1. Guide team efforts towards successful project delivery2. Data Analyst will be a part of a special analysis unit; this unit is tasked to provide analysis (Predefined and On-demand). Work under the supervisor to provide reports and analysis of the programme.3. Provide technical leadership to teammates through coaching and mentorship4. Identify and encourage areas for growth and improvement within the team5. Distribute and collect the data from team members on accuracy basis6. Keep close communication with the DLO7. Assist in the collection and documentation of team member’s requirements, and estimates work plans.8. Analyze and resolve technical and application problems9. Provide third level support to team members10. Provide assistance to DMOs in case of any error in the tally sheet11. All task and duties of DMO/ Data Quality Analyst may be assigned to Data Analyst as well.12. Any Other task assigned by DLO related to data compilation to distribute the workload.13. Work closely to identify issues and use data to propose solutions for effective decision making14. build algorithms and design experiments to merge, manage, interrogate and extract data to supply tailored reports, use machine learning tools and statistical techniques to produce solutions to problems, test data mining models to select the most appropriate ones for use on the project.15. maintain clear and coherent communication, both verbal and written, to understand data needs and report results, assess the effectiveness of data sources and data-gathering techniques and improve data collection methods, look for opportunities to use insights/datasets/code/models across other functions
Essential Requirements

A higher University Degree (preferably Master’s - Equivalent to 16 Years of education), Certification and practical application experience is an added advantage
1-2 years of experience in a reputable organization.
Must have basic statistical knowledge as well as basic knowledge of software’s like SPSS, STATA, MINITAB, R etc. knowledge of mapping software’s Arc GIS, QGIS etc. is a plus
Must have proficient skills in Microsoft Office.
Must have team management, and time management skills.
Must be able to work autonomously and, in a team, to provide best quality analysis.
Candidate must be creative to come-up with new ideas to work around problem areas efficiently.
Commitment to gender equality.
Fluent in local languages of the area
Fluency in English language is desirable.

Disclaimer:

The company reserves the right to reject any or all applications or change the number of positions at any stage without assigning any reason or as per requirements.
The company will not consider applicants not fulfilling the requirements/criteria mentioned above.
Incomplete applications will not be entertained.
The company reserves the right to cancel the whole hiring process at any stage without mentioning any reason.
Only shortlisted candidates will be invited for tests and/or interviews via call or Email.
Micro Merger provides equal opportunity to all qualified Male & Females including physically challenged candidates.
All jobs are of visual nature. Visually impaired applicants cannot be entertained.
Recruitment will be made on a contract basis, extendable based on arising needs
Shortlisted candidates will have to bring their CV, attested copies of CNIC, certificates, experience certificates, and educational qualifications at the time of the interview
No TA/DA or any expense would be admissible during the whole hiring process including interviews, tests, etc.

Job Type: Contract
Salary: Up to Rs49,500.00 per month
Application Deadline: 04/02/2023"
Ecommerce Specialist,MERA PC SOLUTIONS,Islamabad,https://pk.indeed.com/company/MERA-PC-SOLUTIONS/jobs/Ecommerce-Specialist-4501197c0c9f67a6?fccid=2793b991b842a1e8&vjs=3,"Rs 30,000 - Rs 40,000 a month",Full-time,Posted 30+ days ago,Hiring 10+ candidates for this role,"Job Requirements and Details:(Please Carefully read all the REQUUIREMENTS then apply if you fulfill the requirements).-Minimum Graduation degree-Experience: fresh/experience-Good English language skills-Good computer/typing skills-Basic Knowledge of Ecommerce BusinessBasic salary: 30,000 + (10,000 Allowances during probation period only) Total:40,000 PKR per month.Probation: 4 monthsAfter Probation: there will be Basic Salary + Sales Based BonusDuty Timings: 9:30AM to 5:30PM (Monday to Saturday)Office Location: Sector F-7, islamabad.Job Description: it is Office Based Job, Online Product Listing and publishing ads on Amazon and AliExpress
Job Type: Full-time
Salary: Rs30,000.00 - Rs40,000.00 per month
Ability to commute/relocate:

Islamabad: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Language:

English (Preferred)
"
Foreign Study Career Counselors,Big Career Group,Islamabad,https://pk.indeed.com/company/Digitech-IT-Solutions/jobs/Foreign-Study-Career-Counselor-14d235077b68c58d?fccid=afd83cce3d4d8782&vjs=3,,,,,
SEO Specialist,Intelicle,Rawalpindi,https://pk.indeed.com/company/Intelicle/jobs/SEO-Specialist-da3f9d72b2adadce?fccid=0f411404fc5f822e&vjs=3,"Rs 20,000 - Rs 40,000 a month",,,,
army medical college teacher required office work,Khan enterprise,Rawalpindi,https://pk.indeed.com/company/Khan-Enterprise/jobs/Army-Medical-College-Teacher-Office-Work-cbf82aa190d2a8e0?fccid=300b127897b2e5d4&vjs=3,"Rs 35,000 - Rs 50,000 a month",,,,
Communications and Media Expert,PITCO,Islamabad,https://pk.indeed.com/rc/clk?jk=e012f48ea05f4dad&fccid=5b1b617f18f70efc&vjs=3,,N/A,Posted 30+ days ago,,"


Communications and Media Expert
 Position Summary:
 The expert is responsible for oversight and coordination of all aspects and is responsible for planning and organizing events and/or meetings for the organization. The Expert will work to strategize, plan, and implement effective special events to educate our constituents, increase awareness of energy efficiency and conservation. Requires extensive awareness and outreach, however, the content development, designing and operationalization is required the expert will assist in tasks. Moreover, also planning to collaborate with tele-school channel launched by Government of Pakistan recently to develop Energy Efficiency and Conservation Awareness Campaign across the country. The expert will work on this assignment and develop the content to be published on tele-school channel. Experience.
 Responsibility:
 Communications and Media Expert will be responsible for the following tasks:

Develop, plan and execute communication strategy to sensitize stakeholders and promote energy efficiency and conservation in all sectors of economy.
Standardize the template for internal and external communications i.e. letter head, cover letter, PowerPoint presentations etc.
Develop branding guidelines institutional reporting and review monthly and annual reports for consistency of template, font and design.
Design training programs, develop training materials, introduce and organize training workshops/seminars/courses on specific energy efficiency topics in collaboration with relevant academic institutions and concerned organizations.
Coordinate with print/electronic media for reporting of Energy Efficiency workshops/seminars that are organizes or participate.
Work towards developing repute at national and provincial level as leading EE&C Authority in the country by developing material to be published in electronic/print media.
Promote image by highlighting the work being carried out in EE&C domain at national level on social media platform.
Develop Energy Efficiency and Conservation Awareness Campaigns to be executed across the country i.e. ensure content in local/regional languages for radio and television.


.

Education:

Minimum qualification is bachelor in Social Sciences or in a relevant discipline from a reputed University recognized by HEC. Postgraduate in relevant field will be preferred.

Location:

This is a Islamabad based position

Experience:
 At least 4-6 years’ experience of which three years’ experience in energy efficiency in the relevant field.
 Duration:
 6 Months.


 Send your resumes at Pitco.hr@pitcopk.com Do not forget to mention Communications and Media Expert in the subject line/on envelop. Only those candidates with relevant experience and skill set will be short listed.


"
ADMIN MANAGER REQUIRED,Berkshire Global Education UK,Islamabad,https://pk.indeed.com/company/Berkshire-Global-Education-UK/jobs/Admin-Manager-dc47000342278cf4?fccid=edfe07d794faf295&vjs=3,"Rs 70,000 a month",Full-time,Posted 8 days ago,Hiring 1 candidate for this role,"ADMIN MANAGER REQUIRED
We are a British based Business Group with offices all over the world. We are looking for an enthusiastic professional female for our award-winning global company’s new office in Islamabad. Preferably, the person appointed should have minimum 2 years’ experience in sales/marketing or project management fields. Excellent spoken and written English is essential for this role.
Full marketing professional training designed & delivered by our trainers based in the UK and Pakistan.
· JOB TYPE: Full-Time
· SALARY PACKAGE: Rs. 50,000 to 70,000 (Including Basic + Commission) (Salary is based on previous experience/qualifications)
· TIMINGS: Monday to Friday 9:30am to 5:30pm with occasional half days on Saturdays)
Job Reference: BGE21/ /00613
Job Type: Full-time
Salary: From Rs70,000.00 per month
Ability to commute/relocate:

Islamabad: Reliably commute or planning to relocate before starting work (Preferred)
"
Recovery Officer/Collection Team Lead -Remote,iRecruit Tech,Rawalpindi,https://pk.indeed.com/company/iRecruit-Tech/jobs/Recovery-Officer-Collection-Team-Lead-82b235f1ff127338?fccid=66b6660b6c91734e&vjs=3,,Full-time,Posted 30+ days ago,Hiring 4 candidates for this role,"We are looking for Recovery Officer to work remotely for our prestigious banking industry client in Islamabad.
Salary: 25K Basic + 5000 - 10,000 Performance Bonus. (Recovery Officer)
Salary: 35K Basic + 10,000 - 20,000 Performance Bonus. (Collection Team Lead)
Double pay for working on Public Holidays
Duties and Responsibilities:

Keep tracking outstanding debts
Call Clients to remind them of past-due loans and encourage and direct them to make timely payments.
Plan course of action to recover owed money
Update account status and database regularly
Comply with requirements when legal action is unavoidable
Inform clients of the payback amount, method, and time, as well as other pertinent information, in order to ensure compliance.
Maintain a timely record of client information in our system, and promptly update and supplement customer information to maintain the validity and correctness of the data.
To meet the team and individual performance goals, adhere to the supervisor's directions.
Negotiate payoff deadlines and payment plans
Build trust with debtors
Identify gaps in the system and recommend solutions

Requirements:

Age 18-40 years old, high school / secondary school or above is required.
Great interpersonal and communication skills
Positive, with good professional ethics and team spirit.
1 years of experience as recovery officer
Good negotiation and persuasion skills
Good knowledge of MS Office and databases
Follow the instructions of the supervisor, make sure to strictly follow work ethics.
Sales experienceand banks call center customer serviceexperience preferred.
Must have smartphone (Android) and good internet connection at home.

Job Type: Full-time
Ability to commute/relocate:

Kashmore: Reliably commute or planning to relocate before starting work (Required)

Education:

Intermediate (Preferred)

Experience:

4yrar: 1 year (Preferred)

Language:

english (Preferred)
"
Operations Specialist,Communication Square LLC,Islamabad,https://pk.indeed.com/company/Communication-Square-LLC/jobs/Operation-Specialist-3cbbd3de2008d7dc?fccid=008a99e8595c2d6b&vjs=3,"Rs 60,000 - Rs 80,000 a month",,,,
Content Writer | Internship with Certificate.,Leadelizer,Rawalpindi,https://pk.indeed.com/company/Leadelizer/jobs/Content-Writer-Internship-Certificate-177c0347f0b1bb8d?fccid=e6926e2333c7adb2&vjs=3,,Internship,Posted 9 days ago,Hiring 5 candidates for this role,"Leadelizer is offering a 3-months remote internship opportunity for Content Writers.
At Leadelizer, we have over 7 years of experience helping businesses achieve their Digital Marketing goals.
Although this is an unpaid internship and Remote.
But we provide incentives to help you kickstart your career in your digital marketing industry.

Certificate upon completing the 3-months internship.
Learn from Market-leading experts in online live classes on topics such as, Graphic Design, SEO, Marketing and Online Business.
Experience on managing a bug projects online.
Using online tools.
Get access to Online Tools.
Chance to work on real-world projects and add to your portfolio.
Possibility of future employment.

Requirements:

Strong communication skills and attention to detail
Ability to write SEO Content, Articles.
Basic knowledge of Keyword Researching and Keywords placements.
Familiarity with social media platforms and digital marketing trends ( Wordpress, Yoast or Rank Math SEO Plugin )
Ability to work independently and collaborate with a team
Strong organizational and time-management skills
Passion for learning and growing in the digital marketing industry.

This is a great opportunity to gain hands-on experience and set yourself apart in a competitive job market.
Remember this is an Unpaid job, so apply only if you want to learn something big and grow your career. Hiring only 5 interns.
Join us at leadelizer to take the first step towards a Successful career in Digital Marketing.
Job Types: Full-time, InternshipContract length: 3 months
Salary: From Rs500.00 per month
Education:

Middle School (Preferred)

Experience:

Designing: 1 year (Preferred)
Social Media: 1 year (Preferred)
"
Female Computer Teacher,Benchmark Junior School,Rawalpindi,https://pk.indeed.com/company/Benchmark-School-System/jobs/Female-Computer-Teacher-f8e7ac6311a49678?fccid=90db45f46f3d97e4&vjs=3,"Rs 40,000 a month",Full-time,Posted 21 days ago,Application response rate: 67%,"Benchmark Junior School is looking for competent Computer teacher who can join the Primary Years wing. Candidate should be experienced and well spoken.
Interested applicants can submit their cvs.
This is a Rawalpindi based position.
Job Type: Full-time
Salary: From Rs40,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Required)

Experience:

Teaching: 1 year (Required)

Language:

English (Required)
"
Junior WordPress Coordinator,Broomstick Creative,Rawalpindi,https://pk.indeed.com/company/GRAVIXAR/jobs/Junior-Wordpress-Coordinator-7e59ec462f6e158e?fccid=add0e1bcf6381409&vjs=3,"Rs 50,000 a month",Full-time,Posted 12 days ago,Application response rate: 78%,"We are looking for a motivated Junior WordPress Coordinator to join our digital team. The ideal candidate will have a bachelor's degree in a relevant field and possess strong communication and project coordination skills.
As a Junior WordPress Coordinator, you will be responsible for assisting the digital team in managing WordPress projects, ensuring timely delivery and high-quality work. You will work with various vendors and clients, communicating project updates and managing expectations.
Skill Requirements:

At least 1-2 years of experience in WordPress development, including working with different themes and plugins
Bachelor's degree in a relevant field (e.g. computer science, information technology, digital marketing, web design)
Strong communication skills, both verbal and written
Ability to coordinate projects and work with multiple stakeholders
Familiarity with project management tools (e.g. Asana, Trello, Basecamp)
Ability to troubleshoot technical issues and provide solutions
Understanding of website design and UX/UI principles is a plus

If you have a passion for WordPress development and project coordination, and possess the required skills and qualifications, we encourage you to apply for this exciting opportunity.
Job Types: Full-time, New-Grad
Salary: Up to Rs50,000.00 per month
Application Question(s):

Our office is located at Civic Center, Phase 4, Bahria Town, Rawalpindi, please acknowledge if this suits you? (YES / NO)
Please acknowledge that this is a full time in-house job Monday to Friday 11 am to 7 pm (11 am - 5 pm Ramadhan)

Education:

Bachelor's (Required)

Experience:

WordPress: 1 year (Required)
"
HR Coordinator Required,Lines and shapes Builder (Pvt) Limited,Islamabad,https://pk.indeed.com/company/Lines-and-shapes-Builder-(Pvt)-Limited/jobs/Human-Resource-Coordinator-970a484aecb66cef?fccid=39fe39c70361340c&vjs=3,"Rs 40,000 - Rs 80,000 a month",Internship,Posted 12 days ago,Hiring 2 candidates for this role,"Responsibilities

Respond to internal and external HR related inquiries or requests and provide assistance
Redirect HR related calls or distribute correspondence to the appropriate person of the team
Maintain records of personnel-related data (payroll, personal information, leaves, turnover rates etc.) in both paper and the database and ensure all employment requirements are met
Liaise with other departments or functions (payroll, benefits etc.)
Support the recruitment/hiring process by sourcing candidates, performing background checks, assisting in shortlisting, issuing employment contracts etc.
Assist supervisors in performance management procedures
Schedule meetings, interviews, HR events etc. and maintain the team’s agenda
Coordinate training sessions and seminars
Perform orientations, onboarding and update records with new hires
Produce and submit reports on general HR activity
Assist in ad-hoc HR projects, like collection of employee feedback
Support other functions as assigned

Requirements and skills

Proven experience as an HR coordinator or relevant human resources/administrative position
Knowledge of human resources processes and best practices
Strong ability in using MS Office (MS Excel and MS Powerpoint, in particular)
Experience with HR databases and HRIS systems (e.g. Virtual Edge)
Ability to work with ATS software
In-depth understanding of sourcing tools, like resume databases and online communities
Familiarity with social media recruiting
Outstanding communication and interpersonal skills
Ability to handle data with confidentiality
Good organizational and time management skills
CIPD certification is an advantage
BSc/BA in Business Administration or relevant field; additional education in Human Resource Management will be a plus

Job Types: Full-time, Contract, Internship
Salary: Rs40,000.00 - Rs80,000.00 per month
Ability to commute/relocate:

Islamabad: Reliably commute or planning to relocate before starting work (Required)
"
CSR VERIFIERS VOICE AND NON-VOICE,Halcyon Bpo,Rawalpindi,https://pk.indeed.com/company/Halcyon-Bpo/jobs/Customer-Service-Representative-Verifier-Voice-Non-Voice-cd9624b6294d14d4?fccid=a35b8ff42d24b15f&vjs=3,"Rs 28,000 - Rs 75,000 a month",Full-time,Posted 30+ days ago,On-going need to fill this role,"Are you looking for a jobBasic salary from ( 28000 to 75000 )Male female both can apply
Requirements:
No age limit
Matric to mastersTimings: night shift ( 7pm to 5am )Job location office #1 second floor Walayat plaza Rehmanabad RawalpindiContact # 0315-3661565Halcyon bpo company
Job Type: Full-time
Salary: Rs28,000.00 - Rs75,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

High School (Preferred)

Language:

English (Preferred)

Shift availability:

Night Shift (Preferred)
"
Intern Finance,FINCON Services Inc,Islamabad,https://pk.indeed.com/company/FINCON-Services-Inc/jobs/Intern-Finance-47c5c32d9edc81c4?fccid=7306a1f6a489e864&vjs=3,"Rs 20,000 - Rs 25,000 a month",Internship,Posted 1 day ago,Hiring 3 candidates for this role,"we have a job opening for interns in our finance department. This is a great opportunity for you to join a dynamic and innovative team and gain valuable experience in the financial sector.
you will be responsible for:
- Assisting senior analysts and managers with financial modeling, research, and analysis
- Preparing reports, presentations, and dashboards for internal and external stakeholders
- Supporting the execution of various projects and initiatives related to financial planning, budgeting, forecasting, and performance management
- Learning and applying best practices and industry standards in financial analysis and reporting
- Collaborating with other departments and functions to ensure alignment and integration of financial data and processes
To be eligible for this position, you must have:
- A master's degree in finance, economics, or a related field from a reputable institution
- A strong academic record and analytical skills
- A keen interest and curiosity in the financial sector and its trends
- A proficiency in Microsoft Excel, PowerPoint, and Word
- A good command of written and spoken English
- A willingness to learn, adapt, and work in a fast-paced environment
As part of the process, you will be required to take a written test before the interview. The written test will assess your knowledge and skills in finance, economics, and related fields
Job Type: InternshipContract length: 6 months
Salary: Rs20,000.00 - Rs25,000.00 per month
Ability to commute/relocate:

Islamabad: Reliably commute or planning to relocate before starting work (Required)

Application Question(s):

Do you have MS or Master's degree in Finance , Economics or any related field.
Will you be available to travel to E-11 ?

Education:

Master's (Preferred)
"
Creative Copy Witer,PREDAMS,Rawalpindi,https://pk.indeed.com/company/Predams/jobs/Creative-Copy-Witer-89ba5bfd97202772?fccid=ffe21125c646c442&vjs=3,,,,,
Sales Manager,Rahat Baker,Rawalpindi,https://pk.indeed.com/company/RAHAT-BAKER/jobs/Sales-Manager-d0cc3e5adfdedfc2?fccid=48b985fd145dc115&vjs=3,"Rs 50,000 - Rs 80,000 a month",Full-time,Posted 4 days ago,Hiring 1 candidate for this role,"Our growing company is seeking to hire a sales manager who will be responsible for supervising and organizing our sales team. You will be in charge of managing organizational sales by developing business plans, meeting planned goals, and coordinating with our marketing department on lead generation. You will also be tasked with overseeing the activities and performance of your sales team by tracking sales goals, setting individual sales targets, and facilitating the ongoing training of your salespeople.
A Bachelor's degree in business or a related field is required. To succeed in this role, you will need excellent communication skills and the ability to lead a sales team. Previous experience in a sales-related role is a plus.
Sales Manager Responsibilities:

Managing organizational sales by developing a business plan that covers sales, revenue, and expense controls.
Meeting planned sales goals.
Setting individual sales targets with the sales team.
Tracking sales goals and reporting results as necessary.
Overseeing the activities and performance of the sales team.
Coordinating with marketing on lead generation.
The ongoing training of your salespeople.
Developing your sales team through motivation, counseling, and product knowledge education.
Promoting the organization and products.
Understand our ideal customers and how they relate to our products.

Sales Manager Requirements:

Bachelor’s degree in business or related field.
Experience in planning and implementing sales strategies.
Experience in customer relationship management.
Experience managing and directing a sales team.
Excellent written and verbal communication skills.
Dedication to providing great customer service.
Ability to lead a sales team.

Job Type: Full-time
Salary: Rs50,000.00 - Rs80,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)
"
English Teacher Required for PWD Branch.,AIMS Education system,Islamabad,https://pk.indeed.com/company/AIMS-Education-System/jobs/English-Teacher-Pwd-Branch-38e372aac367d18d?fccid=10e5a3798ac0737e&vjs=3,"Rs 30,000 - Rs 40,000 a month",Full-time,Posted 30+ days ago,Hiring 5 candidates for this role,"
Qualification: Master's in English
Experience: Minimum 2-3 year's
Experienced candidate will be preferred.
Level: 1-5
Gender: Female
Branch: PWD

Job Type: Full-time
Pay: Rs30,000.00 - Rs40,000.00 per month
Ability to commute/relocate:

Islamabad: Reliably commute or planning to relocate before starting work (Required)
"
Digital Marketing Intern (Paid),ALMA1938 (Pvt) Ltd.,Rawalpindi,https://pk.indeed.com/company/ALMA1938-(Pvt)-Ltd./jobs/Digital-Marketing-Intern-286ae6a8dde80a04?fccid=ee159ba8eba0e453&vjs=3,,Internship,Posted today,Hiring 2 candidates for this role,"The ideal candidate possesses a passion for learning and creating innovative ideas. Ability to create Successful marketing Campaigns and aid in company growth via marketing, lead generation. You will be responsible for generating exciting and compelling stories on digital sources of media.
Platforms:
Facebook / Instagram
Linkedin
Google
Twitter
YouTube
Responsibilities:
Create new content to assist marketing campaigns
Working Independently and with teams for multiple projects
Optimize Social Media Content and Pages using best practices
Eager and open to learning new techniques and platforms
Qualifications:
Bachelor's degree in Marketing or relevant work experience
Experience with Canva
Proficiency in major digital platforms
Exceptional English speaking & writing skills
Plus:
Exposure with Google Ads
Exposure with Social Media Ads and Linkedin Ads
Exposure with E-mail Marketing & WhatsApp Marketing
Location:
ALMA Markaz, Next to KIA Motors, Sowan Camp, Main G.T Road, Rawalpindi.
Application Deadline: 21/04/2023
Website: https://almastudio.co.uk/
WhatsApp: +92 309 9555034
Job Type: Internship
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Required)

Language:

English (Required)
"
Medical Billing Executive,VMBS,Rawalpindi,https://pk.indeed.com/company/VMBS/jobs/Medical-Billing-Executive-be37aced871776d5?fccid=641d9bd7419c4f31&vjs=3,"Rs 25,000 a month",Full-time,Posted 30+ days ago,Application response rate: 73%,"Manager Operations
Manager HR
Job Type: Full-time
Salary: From Rs25,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

Bachelor's (Preferred)

Shift availability:

Night Shift (Preferred)
"
Experienced Retired And Fresh Person Required,Raddium.co,Rawalpindi,https://pk.indeed.com/company/Raddium.co/jobs/Experienced-Retired-Fresh-Person-3cea83672bfb8657?fccid=46cadc1fd52e01d0&vjs=3,"Rs 45,000 - Rs 85,000 a month",Part-time,Posted 7 days ago,Hiring 5 candidates for this role,"We Are Hiring And Providing Working Opportunity For Retired Fresh And Experienced Persons For Multiple Positions According To Candidate Qualification And Skills Candidate Must Have Good Communication Skills Candidate Must Have Skills To Perform His Duty Task Candidate Must Have Good Time Management Skills And Able To Handle And Solve Problem And Provide A Good And Better Solutions Fresh Students Candidate Also Work With Uss And Business Minded And Creative Mind Person Can Also Work With
Job Types: Full-time, Part-time
Salary: Rs45,000.00 - Rs85,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

High School (Preferred)
"
Delivery Man,Health Plus Distributors,Rawalpindi,https://pk.indeed.com/company/Health-Plus-Distributors/jobs/Delivery-Man-7bd7993af533c4ba?fccid=96405c05f971fa18&vjs=3,"Rs 25,000 a month",Full-time,Posted 30+ days ago,Hiring 10+ candidates for this role,"DELIVERY MAN required by Well-known firm For Rawalpindi, Islamabad, Tarnol, Texila, Wah Cantt, Hassanabdal, Kamra, Attock, Hazro, Fateh Jhang, Phindi Ghaib, Chakwal, Talagang, Jehlum, Dina, Sohwa, Gujjar Khan.
Description
Male with Market Experience Must have Android Cell Phone.
Pharma Distribution experience will be preferred.
Working hours: 8AM TO 5PM
Delivery Through: Company Van
Job Type: Full-time
Salary: From Rs25,000.00 per month
Ability to commute/relocate:

Rawalpindi: Reliably commute or planning to relocate before starting work (Required)

Education:

High School (Preferred)

Experience:

Delivery Man: 2 years (Preferred)
"
